order,P,T,L,ST
51,54073596.63936467,32.40957343936327,1.281289045630856,2.199031901779536e-07
52,54754549.9086339,32.442703275772374,1.263959633559194,2.1151501190056695e-07
53,55421534.63098218,32.47554511025174,1.24776029516081,2.0365699466699817e-07
54,56074783.84500718,32.508088876080095,1.232609575443192,1.962871463879342e-07
55,56714447.674872145,32.54034309147411,1.218441607293981,1.893323523345648e-07
56,57340718.12753423,32.57230631773053,1.205191380895196,1.8281842478464155e-07
57,57953844.72736699,32.60396509907928,1.192794670341048,1.7668118901309607e-07
58,58553952.43306058,32.63533495079706,1.181204532550781,1.7086488245481552e-07
59,59141275.19935433,32.66640521880633,1.170367050621651,1.6539691908317777e-07
60,59715964.61041696,32.69718455886244,1.160240367739379,1.6022588343678275e-07
61,60278250.8875145,32.72766359944629,1.150778828831781,1.5533070582841142e-07
62,60828303.0277736,32.757847092230726,1.141945619845531,1.5068814940070798e-07
63,61366306.58516588,32.787734781887195,1.13370525773296,1.462829639424032e-07
64,61892446.69699119,32.817327213393334,1.126024624081068,1.4209812948088003e-07
65,62406895.5692982,32.84662809070786,1.118874434229357,1.3811778557560974e-07
66,62909851.06604566,32.87563288306333,1.112224734230128,1.3432819333804518e-07
67,63401480.81640316,32.90434747970207,1.106050969898569,1.307167970077557e-07
68,63882107.28646864,32.93272246096011,1.100312026695356,1.2726924858530633e-07
69,64351577.18890472,32.96086911801541,1.095022352052447,1.2398037213598447e-07
70,64810296.069753565,32.98871216043908,1.090135352585242,1.2083639266009177e-07
71,65258387.54557012,33.01626894793116,1.085636567741059,1.1782885058174837e-07
72,65696000.28718126,33.04354812814833,1.081510060005912,1.1496940597570394e-07
73,66123359.468320556,33.07053047379392,1.077732292000505,1.1222944295673134e-07
74,66540583.54749225,33.09723591219882,1.074293050472056,1.0958208124057443e-07
75,66947862.973806575,33.12365235504432,1.07117323734468,1.0706000911666194e-07
76,67345341.93937711,33.14979339229535,1.068362432483512,1.0463740924136586e-07
77,67733186.73638996,33.17565507118826,1.065845931894782,1.0230830258886678e-07
78,68111552.19042282,33.20123951676941,1.063611442984833,1.0006771434837618e-07
79,68480610.80647527,33.226542589759184,1.061645831979081,9.792832988477221e-08
80,68840497.8067262,33.25157474591632,1.059940715813457,9.584903136136914e-08
81,69191360.79952012,33.276335953512685,1.058485328547148,9.384453991045353e-08
82,69533361.47841263,33.300827051416434,1.057269759779247,9.192744664039104e-08
83,69866643.67917235,33.32505059642463,1.056284989051909,9.007661482871713e-08
84,70191347.22894828,33.3490108715935,1.0555233022922,8.828857065142499e-08
85,70507640.43504083,33.37269368118958,1.054972137531747,8.65760520410973e-08
86,70815622.47087246,33.39612890815859,1.054631559425241,8.4920152546987e-08
87,71115477.69985685,33.41928960975757,1.054486403836791,8.330037742208507e-08
88,71407304.65255632,33.44220040974948,1.054536104306457,8.173145747066407e-08
89,71691260.28382677,33.46485565121249,1.054771887392645,8.024280893304475e-08
90,71967471.37104402,33.48725758764442,1.055187814950364,7.876762613555603e-08
91,72236081.33170065,33.50939885669259,1.05577579769038,7.736714334695623e-08
92,72497200.59151185,33.53129874650295,1.056534651031327,7.59921280922688e-08
93,72750972.7791296,33.55294573626104,1.057455649169922,7.465625804129851e-08
94,72997519.95880307,33.57434446718218,1.058534615328921,7.33728053581482e-08
95,73236963.43159576,33.59550025294976,1.059767622621479,7.212478662993132e-08
96,73469427.0876377,33.61641137778288,1.061149232179905,7.09102204679579e-08
97,73695034.1800291,33.63708450978894,1.062676228522515,6.972777902348004e-08
98,73913900.7639356,33.657516553851856,1.064343521896538,6.857576346813222e-08
99,74126142.78523777,33.677712922771654,1.066147915667193,6.748256567638895e-08
100,74331876.19154726,33.69767500705926,1.068085564116971,6.638740075609969e-08
101,74531223.98952882,33.71738787834814,1.070148898508073,6.533306020072966e-08
102,74724272.38503926,33.73690171812209,1.07234608189605,6.430460059794656e-08
103,74911155.35265447,33.75617073778229,1.074662594669371,6.329990527141632e-08
104,75091976.77222028,33.775208590602695,1.077097963442738,6.231809510628068e-08
105,75266828.4357846,33.79405592334049,1.079658454388738,6.137310031433231e-08
106,75435844.61243764,33.81262212906072,1.082319621433894,6.044800187219196e-08
107,75599102.71390805,33.83099610531825,1.085099019265194,5.95432838442843e-08
108,75756711.83830489,33.8491511153448,1.087987369050714,5.865769171620071e-08
109,75908774.62777819,33.86708268207083,1.090980855566127,5.779046383583199e-08
110,76055385.69396272,33.884809042809714,1.094080763343798,5.6940788337475455e-08
111,76196646.90753423,33.9023177934368,1.097281524604498,5.61080246880186e-08
112,76332653.26952578,33.91966467918017,1.100593283359459,5.531920961536475e-08
113,76463495.82554708,33.93675885229126,1.103992804327247,5.4517680164196215e-08
114,76589268.050752,33.95364573165887,1.10748805170997,5.374446564944974e-08
115,76710065.90168215,33.97032713723223,1.111076952088424,5.2985365318808876e-08
116,76825973.71304612,33.986805348846154,1.114757783795036,5.2253206559603e-08
117,76937078.54150727,34.003082229994426,1.118528851177203,5.15203460894948e-08
118,77043473.02151679,34.019159586966914,1.12238848120269,5.0799894669464405e-08
119,77145236.6226347,34.03503981790013,1.126335012954774,5.010457505675893e-08
120,77242460.91073543,34.050724228609546,1.130366810994787,4.942050625118959e-08
121,77335219.19911656,34.06621468106111,1.134482261904173,4.8747352901829037e-08
122,77423599.461031,34.081512080141984,1.138679812226455,4.8084446479394336e-08
123,77507680.3725434,34.09661980436555,1.142958418572342,4.744470938857224e-08
124,77587541.22673036,34.111539295140226,1.147316548044331,4.6801239573022716e-08
125,77663257.12805207,34.12627111115669,1.15175255326556,4.618007270665953e-08
126,77734909.34426053,34.140819361032065,1.156265840446348,4.555456155673575e-08
127,77802569.45293212,34.15518422506923,1.16085470195716,4.495041702288907e-08
128,77866312.0480337,34.169367886297344,1.165518077744819,4.4354316101303264e-08
129,77926208.32800646,34.183372212886006,1.170254892937403,4.377877334244688e-08
130,77982335.78368813,34.19719643465991,1.175063366958726,4.3184835658348334e-08
131,78034755.90388569,34.21084489829012,1.179943194542771,4.262367394719957e-08
132,78083542.75593814,34.22431909753019,1.1848930513172,4.20692879702402e-08
133,78128766.26692925,34.23761996890302,1.18991193956029,4.150837104017599e-08
134,78170490.33552489,34.25074890635038,1.19499876561376,4.095392312125238e-08
135,78208785.31768015,34.263711263065375,1.200153415668551,4.0418138200941695e-08
136,78243713.31173708,34.27650477340365,1.205373977044574,3.988789065489399e-08
137,78275339.87007597,34.289136520283336,1.210660840488157,3.9363224687191754e-08
138,78303717.0560328,34.30159355988874,1.216010088835239,3.884363898433425e-08
139,78328921.8626365,34.31389291404116,1.221424016376309,3.8341740688398906e-08
140,78351005.74025391,34.326029182222655,1.226900439350318,3.7831954898789224e-08
141,78370034.49386905,34.33800811843158,1.232439340053603,3.733932841334673e-08
142,78386059.44615494,34.3498249577458,1.238038674451478,3.683843810673068e-08
143,78399147.34455834,34.361487141224764,1.243698956668822,3.63543220352047e-08
144,78409348.9823512,34.37299532563699,1.249419134545858,3.58741485936492e-08
145,78416720.69280545,34.384347285089085,1.255197915801348,3.538523710022447e-08
146,78421321.88136831,34.39554950126879,1.261035370610611,3.4912502134444983e-08
147,78423201.12939197,34.406599502135364,1.266930241252596,3.4443193616475984e-08
148,78422417.30816267,34.417501792546574,1.272882219802139,3.398966792410595e-08
149,78419017.37238806,34.428254729498846,1.278890328476275,3.351431717522747e-08
150,78413056.08863127,34.43886241351506,1.284954206719033,3.3066910749146616e-08
151,78404584.60907844,34.44932585724001,1.291073269663083,3.260986112427373e-08
152,78393651.73915733,34.45964470329963,1.297246608890096,3.215551912024095e-08
153,78380304.50322643,34.46982242989399,1.303473879455062,3.1716196033952496e-08
154,78364590.42032273,34.47985754946615,1.309754102506192,3.127928307401188e-08
155,78346564.69753896,34.4897558397124,1.316087405242835,3.083223643525655e-08
156,78326265.1336414,34.49951557138535,1.322472736459196,3.0399812060059533e-08
157,78303743.24948241,34.509139130974944,1.32890977559832,2.9969444955278554e-08
158,78279043.07221499,34.518628165818676,1.335397732940037,2.952858224340703e-08
159,78252203.67122445,34.52798066800974,1.341935923220718,2.910198212159665e-08
160,78223277.9243538,34.53720577110838,1.348525117662497,2.867713028596664e-08
161,78192302.10119948,34.546296070380585,1.355162920600079,2.8253866046373664e-08
162,78159321.88027245,34.55525792746094,1.361850119262282,2.7832128766040717e-08
163,78124379.30916664,34.56409244469554,1.368586003821631,2.7411836332937144e-08
164,78087517.94974194,34.572802886778774,1.375370800109236,2.6992838321076974e-08
165,78048757.13719033,34.58137911204063,1.382201083822616,2.6587479929421058e-08
166,78008162.06437016,34.58983573186535,1.389079815004499,2.6170851606478898e-08
167,77965756.44841012,34.59816758687062,1.396004953778912,2.5755256868568787e-08
168,77921593.43993591,34.606379185602144,1.402976488406142,2.5353072899872906e-08
169,77875698.33921497,34.61447078937677,1.409993979369791,2.4939344553507344e-08
170,77828115.06224012,34.62244511605437,1.417057621221262,2.452640020189345e-08
171,77778856.47869645,34.63028930365159,1.424163397765325,2.4114161437958182e-08
172,77727996.49219202,34.63802710947873,1.431316011756008,2.3715054082334503e-08
173,77675546.52446513,34.64564579368322,1.438512088321778,2.3304044027831774e-08
174,77621544.12834968,34.65315044525862,1.445751989780883,2.2905997515241674e-08
175,77566019.37969917,34.66053828699427,1.453034563858479,2.249588861385605e-08
176,77509024.59418188,34.667818346883735,1.46036073760857,2.2098652988666272e-08
177,77450576.73308507,34.67498655264535,1.467729445985847,2.1689200586225038e-08
178,77390694.6824706,34.68203720498463,1.475138611051613,2.1292459958500657e-08
179,77329440.31750298,34.688985543071496,1.482590840460687,2.0883381840507466e-08
180,77266829.14126553,34.69582438134877,1.490084105679346,2.048693552588863e-08
181,77202894.4084924,34.702557246016916,1.497618451868527,2.0090530016155096e-08
182,77137692.502162,34.70919747152132,1.505196266194187,1.9681611612485443e-08
183,77071179.07554491,34.71570980227165,1.512808978005305,1.9285095409328107e-08
184,77003436.09979495,34.72212203255108,1.520462281951552,1.887586376506959e-08
185,76934504.76736882,34.72844104583853,1.528157108517862,1.8479071057235514e-08
186,76864419.10096085,34.73466770691734,1.535893105618882,1.8082076394522516e-08
187,76793108.36927356,34.740759801679246,1.543659905347333,1.7672048611935667e-08
188,76720731.15777563,34.746780461344606,1.551471451047966,1.727440220107671e-08
189,76647242.60372204,34.75269411756263,1.559318938047584,1.6863679077633642e-08
190,76572699.87736288,34.75851894747938,1.567206019229105,1.6465200011815017e-08
191,76497067.22502781,34.76422662720313,1.575125641405876,1.6053452546010398e-08
192,76420417.75126348,34.7698379587634,1.583081722724188,1.5653893993435384e-08
193,76342836.34944569,34.77538386983131,1.591081173171101,1.5241088657557903e-08
194,76264242.78616148,34.78081746004521,1.599112398042854,1.4840324932073498e-08
195,76184716.823413,34.78616324404177,1.607180593021657,1.4426153564197844e-08
196,76104290.95592749,34.79142717442189,1.615286490588507,1.4024039776046034e-08
197,76022913.05006921,34.79657745616588,1.623422333892579,1.3608326364998974e-08
198,75940818.58815113,34.80170563310373,1.631608320471449,1.3204750690245545e-08
199,75857615.76937062,34.8066343825156,1.639803254053451,1.2787268218437206e-08
