order,P,T,L,ST
51,54073596.58035365,32.409573323795016,1.281289045630856,2.1669244634043286e-07
52,54754547.62227645,32.44270330826713,1.263959633559194,2.0834196941781014e-07
53,55421535.527736455,32.475545125641396,1.24776029516081,2.0045754943355894e-07
54,56074784.340432055,32.50808880935503,1.232609575443192,1.930923297369593e-07
55,56714445.74911022,32.5403433475971,1.218441607293981,1.861705281573827e-07
56,57340717.54788826,32.572306353677185,1.205191380895196,1.7965908771075173e-07
57,57953846.0563973,32.60396512519764,1.192794670341048,1.7352371632677034e-07
58,58553951.73602062,32.635335074675474,1.181204532550781,1.677086432360196e-07
59,59141273.83310306,32.66640534176961,1.170367050621651,1.6224128565380774e-07
60,59715965.82356068,32.697184826706334,1.160240367739379,1.5707022753682073e-07
61,60278251.65838989,32.72766379771046,1.150778828831781,1.5214953297304555e-07
62,60828303.112667546,32.75784699893054,1.141945619845531,1.4753059630236952e-07
63,61366307.37471265,32.78773463518161,1.13370525773296,1.4309980103751818e-07
64,61892447.03206626,32.81732708673049,1.126024624081068,1.3891301106810506e-07
65,62406897.10698555,32.84662795583351,1.118874434229357,1.3493010176740248e-07
66,62909852.72470881,32.87563294771845,1.112224734230128,1.3113734090493213e-07
67,63401480.72196879,32.90434745308893,1.106050969898569,1.2752217826601946e-07
68,63882106.08563113,32.93272262142015,1.100312026695356,1.2407034203348263e-07
69,64351577.760473035,32.960868973208946,1.095022352052447,1.207765270892878e-07
70,64810296.432439685,32.988712105134894,1.090135352585242,1.1764776955014416e-07
71,65258387.5268021,33.01626888521789,1.085636567741059,1.1463383684403949e-07
72,65695999.689264074,33.04354806648795,1.081510060005912,1.1174746091702888e-07
73,66123358.54149231,33.07053055877366,1.077732292000505,1.0900038529973066e-07
74,66540581.981741875,33.09723604374275,1.074293050472056,1.063647792444769e-07
75,66947863.77108265,33.12365250491252,1.07117323734468,1.0383427519961509e-07
76,67345341.93321663,33.149793591315756,1.068362432483512,1.0140275173066944e-07
77,67733186.03452566,33.175655169796656,1.065845931894782,9.906424515943178e-08
78,68111552.68729223,33.201239609680684,1.063611442984833,9.681377698008773e-08
79,68480610.71693727,33.22654262188961,1.061645831979081,9.464601753872642e-08
80,68840495.21676089,33.251574797898385,1.059940715813457,9.257396696573461e-08
81,69191362.8522079,33.27633636156954,1.058485328547148,9.057579750907819e-08
82,69533362.87057158,33.30082750741432,1.057269759779247,8.864680324631363e-08
83,69866644.92509842,33.325050368719694,1.056284989051909,8.678363881060714e-08
